mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,driver,window_start_unix,window_end_unix,adb,event_count,n_samples,n_beats,ODI-3%,CVHRI,CEI
606.1407608695653,268.9377013178776,168.6040688363639,346,62.79491833030853,459,83.30308529945553,168.6110266803726,524.5,1500.0,0.27817140434258936,0.44368852695545746,114.47799486512396,197.3684210526316,33.25942350332594,38.79325182428922,18004.87040755924,14909.620479694457,1.2076008528909392,54.70195625760602,45.298043742393965,42520.52202293029,9606.031135676589,1,1614479667.0,1614479967.0,0,0,75081,552,25.064999999999998,17.0,10.899999999999999
586.0448827901657,222.9224282712836,134.57023370708228,358,61.512027491408936,487,83.67697594501718,134.5721319798896,526.0,1504.0,0.22962768881999326,0.3803845657860668,114.86436181990491,200.0,33.25942350332594,36.09410662268021,24671.17913607169,12036.945925055905,2.049621165508152,67.20904185378147,32.790958146218536,50366.13324139605,13658.008180268449,1,1614486567.0,1614486867.0,0,0,75082,583,25.064999999999998,17.0,10.899999999999999
492.42470862470856,115.10002684530403,92.38306573760761,389,54.48179271708683,566,79.27170868347339,92.38369779916596,473.3333333333333,780.0,0.18760979329649013,0.2337413716845496,128.06688790798646,200.0,55.55555555555556,27.823204869630864,4405.925264085121,5593.750291135426,0.7876514028642493,44.06068216668203,55.93931783331798,11957.200797277823,1957.5252420572754,1,1614501567.0,1614501867.0,0,0,75082,715,25.064999999999998,17.0,10.899999999999999
512.1582397003745,138.15833877719655,104.69385083315109,431,60.61884669479606,595,83.68495077355837,104.69387637876022,488.0,1012.0,0.20441704977744532,0.2697571337679204,124.78958718490905,200.0,45.73170731707317,30.160523576031952,9077.212306965484,6929.971535564239,1.309848425838652,56.70711598156388,43.29288401843612,19588.31603531677,3581.1321927870454,1,1614503667.0,1614503967.0,0,0,75081,712,25.064999999999998,17.0,10.899999999999999
497.44444444444446,137.66210180332823,110.25150572393034,428,59.52712100139082,583,81.08484005563282,110.25417873393947,468.0,712.0,0.22164119021788145,0.27673864557291805,129.32413168060944,200.0,59.28853754940712,33.00781514181353,6472.451966811005,8435.657183298199,0.7672729967768067,43.41564648903575,56.584353510964235,17145.912396766726,2237.803246657522,1,1614504867.0,1614505167.0,0,0,75081,720,25.064999999999998,17.0,10.899999999999999
774.2945736434109,87.10389869213411,37.29160139483866,28,7.253886010362694,148,38.3419689119171,37.292430714570436,756.0,668.0,0.04816310482339099,0.112494522959486,78.59970513627412,197.3684210526316,61.72839506172839,10.563315567929827,829.2162610869455,381.07385255423725,2.1759988399333308,68.51384240363917,31.48615759636082,3024.613309171463,1814.3231955302801,2,1616506748.0,1616507048.0,0,0,74937,387,9.49,7.0,2.2
1100.0147601476015,67.75861134173853,69.64784631681474,144,53.333333333333336,218,80.74074074074075,69.64800387982734,1104.0,376.0,0.06331551757585678,0.06159791104316326,54.75455462111025,64.93506493506493,46.15384615384615,3.4267422902673004,811.642190963727,1327.4937519036273,0.6114094245640187,37.94252504942629,62.05747495057372,3698.9186720144344,1559.7827291470799,2,1616511248.0,1616511548.0,0,0,74937,271,9.49,7.0,2.2
1117.6029962546816,78.86950099041727,67.42481024836971,147,55.26315789473684,214,80.45112781954887,67.42481192526898,1116.0,468.0,0.0603298417695939,0.0705702304438385,53.96860685874066,70.09345794392523,45.31722054380665,4.042058367384109,1373.6346136691664,1188.5144533933587,1.155757601219965,53.612595431226126,46.38740456877386,4585.1739376701835,2023.0248706076582,2,1616512148.0,1616512448.0,0,0,74937,267,9.49,7.0,2.2
1083.2846715328467,78.92101573018677,57.731745343675065,124,45.42124542124542,214,78.3882783882784,57.73248905980317,1088.0,416.0,0.053293922250475266,0.07285344083980586,55.70921604118555,72.46376811594203,48.231511254019296,4.463446090771159,830.5358926377419,798.0875977128619,1.040657560671121,50.99618773513745,49.00381226486256,3884.858450977141,2256.234960626537,2,1616513048.0,1616513348.0,0,0,74937,274,9.49,7.0,2.2
1089.3430656934306,52.03386301685862,60.31681174976212,143,52.38095238095238,210,76.92307692307692,60.31759655533743,1088.0,320.0,0.055370615974813915,0.04776627736069171,55.203099250811796,61.98347107438016,46.58385093167702,2.6065010251525287,437.5286125389204,878.3672525926705,0.4981158066258393,33.24948608263673,66.75051391736329,1876.4099922480436,560.5141271164526,2,1616513348.0,1616513648.0,0,0,74936,274,9.49,7.0,2.2
